Query String,Sentence,Ambiguity Signature Class,Ground-Truth Contextual Target,Conflicting Classical Parse Output,SpaCy_Raw_Pred,SpaCy_Routed_Context,SpaCy_Generated_Answer,SpaCy_CtxRel,SpaCy_Faith,SpaCy_AnsRel,Agentic_Raw_Pred,Agentic_Routed_Context,Agentic_Generated_Answer,Agentic_CtxRel,Agentic_Faith,Agentic_AnsRel,Quantum_Raw_Pred,Quantum_Routed_Context,Quantum_Generated_Answer,Quantum_CtxRel,Quantum_Faith,Quantum_AnsRel,Quantum_Outperformed_SpaCy,Quantum_Outperformed_Agentic,VIOLA_MOMENT
Who glosses the cover?,The shiny gloss the cover.,Garden Path,The shiny.,The shiny gloss.,0,The shiny gloss.,The manufacturer glosses the cover.,58.71473693847656,54.83961868286133,83.32653045654297,0,The shiny gloss.,The manufacturer glosses the cover.,58.71473693847656,54.83961868286133,83.32653045654297,1,The shiny.,The publisher glosses the cover.,30.104042053222656,15.69390869140625,74.18685913085938,True,True,True
Who scratches the surface?,The rough scratch the surface.,Garden Path,The rough.,The rough scratch.,0,The rough scratch.,The rough scratch.,62.75926208496094,99.99998474121094,62.75926208496094,0,The rough scratch.,The rough scratch.,62.75926208496094,99.99998474121094,62.75926208496094,1,The rough.,The rough.,30.91977310180664,100.0000228881836,30.91977310180664,True,True,True
Who planes the wood?,The smooth plane the wood.,Garden Path,The smooth is the target for: who planes the wood?,plane..,1,The smooth is the target for: who planes the wood?,The smooth is the target for: the carpenter.,75.4778060913086,73.52783966064453,41.58957290649414,1,The smooth is the target for: who planes the wood?,The smooth is the target for: the carpenter.,75.4778060913086,73.52783966064453,41.58957290649414,1,The smooth is the target for: who planes the wood?,The smooth is the target for: the carpenter.,75.4778060913086,73.52783966064453,41.58957290649414,False,False,False
Who stones the witches?,The hard stone the witches.,Garden Path,The hard.,The hard stone.,0,The hard stone.,The villagers stone the witches.,39.79122161865234,27.92674827575684,77.37411499023438,0,The hard stone.,The villagers stone the witches.,39.79122161865234,27.92674827575684,77.37411499023438,1,The hard.,The hard.,16.408708572387695,100.0,16.408708572387695,True,True,True
Who pads the walls?,The soft pad the walls.,Garden Path,The soft.,The soft pad.,0,The soft pad.,The soft pad.,44.042701721191406,100.00001525878906,44.042701721191406,0,The soft pad.,The soft pad.,44.042701721191406,100.00001525878906,44.042701721191406,1,The soft.,The soft pads the walls.,31.69881629943848,53.69573974609375,79.55697631835938,True,True,True
Who weights the cargo?,The heavy weight the cargo.,Garden Path,The heavy is the target for: who weights the cargo?,weight..,1,The heavy is the target for: who weights the cargo?,The heavy is the target for: who weights the cargo?,92.83546447753906,100.0,92.83546447753906,1,The heavy is the target for: who weights the cargo?,The heavy is the target for: who weights the cargo?,92.83546447753906,100.0,92.83546447753906,1,The heavy is the target for: who weights the cargo?,The heavy is the target for: who weights the cargo?,92.83546447753906,100.0,92.83546447753906,False,False,False
Who feathers their nests?,The light feather their nests.,Garden Path,The light.,The light feather.,0,The light feather.,Birds.,47.9543571472168,47.15730667114258,59.95809555053711,0,The light feather.,Birds.,47.9543571472168,47.15730667114258,59.95809555053711,1,The light.,Birds.,18.283615112304688,37.57181167602539,59.95809555053711,True,True,True
Who smokes the meat?,The thick smoke the meat.,Garden Path,The thick.,The thick smoke.,0,The thick smoke.,The butcher smokes the meat.,54.5235710144043,41.55148315429688,74.5472183227539,0,The thick smoke.,The butcher smokes the meat.,54.5235710144043,41.55148315429688,74.5472183227539,1,The thick.,The thick.,22.59395408630371,99.99999237060548,22.59395408630371,True,True,True
Who slices the bread?,The thin slice the bread.,Garden Path,The thin is the target for: who slices the bread?,slice..,1,The thin is the target for: who slices the bread?,The thin is the target for: the bread slicer.,84.64386749267578,86.40026092529297,66.49198913574219,1,The thin is the target for: who slices the bread?,The thin is the target for: the bread slicer.,84.64386749267578,86.40026092529297,66.49198913574219,1,The thin is the target for: who slices the bread?,The thin is the target for: the bread slicer.,84.64386749267578,86.40026092529297,66.49198913574219,False,False,False
Who greases the wheels?,The fat grease the wheels.,Garden Path,The fat.,The fat grease.,0,The fat grease.,The fat grease.,58.99497985839844,100.0,58.99497985839844,0,The fat grease.,The fat grease greases the wheels.,58.99497985839844,72.05744934082031,79.56539154052734,1,The fat.,The fat.,30.713991165161133,100.0000228881836,30.713991165161133,True,True,True
Who diets for summer?,The skinny diet for summer.,Garden Path,The skinny.,The skinny diet.,0,The skinny diet.,People who diet for summer are those who want to lose weight and get in shape for the warmer months.,59.58852767944336,49.274898529052734,69.9447250366211,0,The skinny diet.,People who diet for summer are those who want to lose weight and get in shape for the warmer months.,59.58852767944336,49.274898529052734,69.9447250366211,1,The skinny.,People who want to look good in their swimsuits.,37.59439849853516,47.79075241088867,32.85775375366211,True,True,True
Who arms the opposition?,The strong arm the opposition.,Garden Path,The strong is the target for: who arms the opposition?,arm..,1,The strong is the target for: who arms the opposition?,The strong is the target for who arms the opposition.,79.19986724853516,96.07498931884766,73.43597412109375,1,The strong is the target for: who arms the opposition?,The strong is the target for who arms the opposition.,79.19986724853516,96.07498931884766,73.43597412109375,1,The strong is the target for: who arms the opposition?,The strong is the target for who arms the opposition.,79.19986724853516,96.07498931884766,73.43597412109375,False,False,False
Who caves under pressure?,The weak cave under pressure.,Garden Path,The weak.,The weak cave.,0,The weak cave.,The weak cave.,68.13843536376953,100.0,68.13843536376953,0,The weak cave.,The weak cave.,68.13843536376953,100.0,68.13843536376953,1,The weak.,The weak.,24.7989559173584,100.00001525878906,24.7989559173584,True,True,True
Who bends the rules?,The flexible bend the rules.,Garden Path,The flexible.,The flexible bend.,0,The flexible bend.,The flexible bend.,46.80264663696289,100.0000228881836,46.80264663696289,0,The flexible bend.,The flexible bend.,46.80264663696289,100.0000228881836,46.80264663696289,1,The flexible.,The flexible.,37.28466796875,100.0,37.28466796875,True,True,True
Who boards the windows?,The stiff board the windows.,Garden Path,The stiff is the target for: who boards the windows?,board..,1,The stiff is the target for: who boards the windows?,The stiff.,76.96770477294922,52.51637649536133,14.13573169708252,1,The stiff is the target for: who boards the windows?,The stiff.,76.96770477294922,52.51637649536133,14.13573169708252,1,The stiff is the target for: who boards the windows?,The stiff.,76.96770477294922,52.51637649536133,14.13573169708252,False,False,False
Who changes the locks?,The loose change the locks.,Garden Path,The loose.,The loose change.,0,The loose change.,"The answer is not provided in the context, so I cannot answer.",43.64595413208008,23.02897834777832,19.401901245117188,0,The loose change.,"The answer is not provided in the context, so I cannot answer.",43.64595413208008,23.02897834777832,19.401901245117188,1,The loose.,The locksmith changes the locks.,36.82126235961914,24.900161743164062,83.14845275878906,True,True,True
Who seals the container?,The tight seal the container.,Garden Path,The tight.,The tight seal.,0,The tight seal.,"The tight seal is not specified in the context, so it is unclear who seals the container.",64.28185272216797,70.7718505859375,83.00940704345703,0,The tight seal.,"The tight seal is not specified in the context, so it is unclear who seals the container.",64.28185272216797,70.7718505859375,83.00940704345703,1,The tight.,The tight.,28.886104583740234,100.0000228881836,28.886104583740234,True,True,True
Who mops the floor?,The wet mop the floor.,Garden Path,The wet is the target for: who mops the floor?,mop..,1,The wet is the target for: who mops the floor?,The wet is the target for: who mops the floor?,78.89557647705078,100.0,78.89557647705078,1,The wet is the target for: who mops the floor?,The wet is the target for: the wet mop.,78.89557647705078,80.63591766357422,50.53418731689453,1,The wet is the target for: who mops the floor?,The wet is the target for: the wet mop.,78.89557647705078,80.63591766357422,50.53418731689453,False,False,False
Who powders the wigs?,The dry powder the wigs.,Garden Path,The dry.,The dry powder.,0,The dry powder.,Perfumers powder the wigs.,45.27002716064453,46.45466232299805,81.22122192382812,0,The dry powder.,Perfumers powder the wigs.,45.27002716064453,46.45466232299805,81.22122192382812,1,The dry.,Perfumers powder the wigs.,21.487668991088867,25.39759635925293,81.22122192382812,True,True,True
Who fires the cannons?,The hot fire the cannons.,Garden Path,The hot.,The hot fire.,0,The hot fire.,The hot fire.,46.43406295776367,99.99998474121094,46.43406295776367,0,The hot fire.,The hot fire.,46.43406295776367,99.99998474121094,46.43406295776367,1,The hot.,The hot.,22.53937339782715,100.0000228881836,22.53937339782715,True,True,True
Who ices the drinks?,The cold ice the drinks.,Garden Path,The cold is the target for: who ices the drinks?,ice..,1,The cold is the target for: who ices the drinks?,The cold is the target for: the bartender.,86.78715515136719,70.60472869873047,51.82469940185547,1,The cold is the target for: who ices the drinks?,The cold is the target for: the bartender.,86.78715515136719,70.60472869873047,51.82469940185547,1,The cold is the target for: who ices the drinks?,The cold is the target for: the bartender.,86.78715515136719,70.60472869873047,51.82469940185547,False,False,False
Who heats the room?,The warm heat the room.,Garden Path,The warm.,The warm heat.,0,The warm heat.,The warm heat.,56.96772384643555,100.0,56.96772384643555,1,The warm.,The warm.,48.3393669128418,99.99998474121094,48.3393669128418,1,The warm.,The warm.,48.3393669128418,99.99998474121094,48.3393669128418,True,False,False
Who chills the wine?,The cool chill the wine.,Garden Path,The cool.,The cool chill.,0,The cool chill.,The cool chill.,50.448692321777344,100.0,50.448692321777344,0,The cool chill.,The cool chill.,50.448692321777344,100.0,50.448692321777344,1,The cool.,The sommelier chills the wine.,34.88679885864258,21.98176383972168,73.33257293701172,True,True,True
Who sugars the rim?,The sweet sugar the rim.,Garden Path,The sweet is the target for: who sugars the rim?,sugar..,1,The sweet is the target for: who sugars the rim?,The sweet is the target for: the bartender.,88.69766998291016,55.9467658996582,33.88020706176758,1,The sweet is the target for: who sugars the rim?,The sweet is the target for: the bartender.,88.69766998291016,55.9467658996582,33.88020706176758,1,The sweet is the target for: who sugars the rim?,The sweet is the target for: the bartender.,88.69766998291016,55.9467658996582,33.88020706176758,False,False,False
Who lemons the fish?,The sour lemon the fish.,Garden Path,The sour.,The sour lemon.,0,The sour lemon.,The fish lemons the fish.,64.42506408691406,56.21761703491211,86.48814392089844,0,The sour lemon.,The sour lemon.,64.42506408691406,99.99999237060548,64.42506408691406,1,The sour.,The sour lemons the fish.,35.296844482421875,61.73678207397461,78.39619445800781,True,True,True
